,Node 1,,,,Node 2,,,,Node 3,,,,Node 4,,,,Node 5,,,,Node 6,,,,Node 7,,,,Node 8,,,,Node 9,,,
Time (s),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C).1,Humidity (%).1,Pressure (Pa).1,TDS (Volts).1,Temperature (°C).2,Humidity (%).2,Pressure (Pa).2,TDS (Volts).2,Temperature (°C).3,Humidity (%).3,Pressure (Pa).3,TDS (Volts).3,Temperature (°C).4,Humidity (%).4,Pressure (Pa).4,TDS (Volts).4,Temperature (°C).5,Humidity (%).5,Pressure (Pa).5,TDS (Volts).5,Temperature (°C).6,Humidity (%).6,Pressure (Pa).6,TDS (Volts).6,Temperature (°C).7,Humidity (%).7,Pressure (Pa).7,TDS (Volts).7,Temperature (°C).8,Humidity (%).8,Pressure (Pa).8,TDS (Volts).8,R1,R2,R3,R4,R5,R6,R7,R8,R9
1630.63287,23.72,49.78,100386.0,0.0032,23.2,53.18,100394.0,0.0,22.95,50.81,100384.0,0.0,23.42,47.05,100359.0,0.0,24.21,51.36,100290.0,0.0,23.46,61.8,100338,0.0106,23.71,50.56,100351.0,0.0143,22.9,51.1,100319.0,0.0,22.9,56.11,100274.0,0.0,1.0651846706032189,0.0,0.0,0.0,0.0,3.5171239793415854,4.73721355629492,0.0,0.0
1640.74897,23.72,49.75,100382.0,0.0032,23.2,53.15,100391.0,0.0,22.94,50.77,100375.0,0.0,23.42,47.09,100361.0,0.0,24.21,51.35,100288.0,0.0,23.45,61.8,100332,0.0071,23.71,50.54,100350.0,0.0036,22.9,51.91,100321.0,0.0,22.89,56.15,100274.0,0.0,1.0651846706032189,0.0,0.0,0.0,0.0,2.3593833528383397,1.1981246744226428,0.0,0.0
1650.86507,23.71,50.0,100382.0,0.0032,23.2,53.25,100388.0,0.0,22.95,50.8,100377.0,0.0,23.42,47.23,100360.0,0.0,24.2,51.3,100283.0,0.0,23.46,61.78,100336,0.0,23.71,50.56,100349.0,0.0143,22.9,51.55,100319.0,0.0,22.9,56.14,100279.0,0.0,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,4.73721355629492,0.0,0.0
1660.98108,23.71,49.92,100381.0,0.0032,23.2,53.13,100391.0,0.0,22.95,50.82,100377.0,0.0,23.41,47.04,100363.0,0.0,24.19,51.32,100287.0,0.0,23.46,61.75,100334,0.0,23.72,50.52,100351.0,0.0143,22.9,51.34,100318.0,0.0,22.9,56.12,100278.0,0.0,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,4.73721355629492,0.0,0.0
1671.09704,23.71,49.72,100383.0,0.0032,23.2,53.13,100391.0,0.0,22.95,50.85,100377.0,0.0,23.42,47.26,100362.0,0.0,24.19,51.4,100287.0,0.0,23.45,61.8,100331,0.0071,23.71,50.54,100351.0,0.0143,22.89,51.53,100322.0,0.0,22.9,56.15,100280.0,0.0,1.0651846706032189,0.0,0.0,0.0,0.0,2.3593833528383397,4.73721355629492,0.0,0.0
1681.21194,23.7,49.84,100384.0,0.0032,23.2,53.18,100390.0,0.0,22.95,50.84,100379.0,0.0,23.41,47.05,100357.0,0.0,24.18,51.45,100284.0,0.0,23.45,61.76,100332,0.0071,23.72,50.56,100349.0,0.0143,22.9,51.38,100320.0,0.0,22.89,56.11,100278.0,0.0032,1.0651846706032189,0.0,0.0,0.0,0.0,2.3593833528383397,4.73721355629492,0.0,1.0651846706032189
1691.32804,23.7,49.81,100382.0,0.0032,23.2,53.21,100391.0,0.0,22.95,50.74,100378.0,0.0,23.41,47.11,100360.0,0.0,24.18,51.35,100283.0,0.0,23.45,61.8,100334,0.0,23.71,50.58,100347.0,0.0143,22.89,51.51,100319.0,0.0,22.89,56.16,100275.0,0.0128,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,4.73721355629492,0.0,4.243053153464776
1701.44414,23.7,49.84,100381.0,0.0032,23.19,53.18,100388.0,0.0,22.94,50.8,100373.0,0.0,23.41,47.01,100361.0,0.0,24.17,51.28,100283.0,0.0,23.45,61.76,100331,0.0,23.71,50.45,100347.0,0.0143,22.89,51.38,100320.0,0.0,22.89,56.14,100276.0,0.0289,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,4.73721355629492,0.0,9.513790487640803
1711.56001,23.69,50.0,100383.0,0.0,23.2,53.16,100390.0,0.0,22.94,50.69,100377.0,0.0,23.41,47.27,100363.0,0.0,24.16,51.45,100283.0,0.0,23.45,61.82,100332,0.0071,23.72,50.46,100351.0,0.0036,22.89,51.14,100320.0,0.0,22.89,56.15,100275.0,0.0417,0.0,0.0,0.0,0.0,0.0,2.3593833528383397,1.1981246744226428,0.0,13.652474697869069
1721.67491,23.69,49.94,100383.0,0.0,23.2,53.18,100389.0,0.0,22.94,50.81,100377.0,0.0,23.4,47.15,100359.0,0.0,24.15,51.45,100280.0,0.0,23.46,61.79,100333,0.0071,23.72,50.54,100351.0,0.0036,22.89,51.41,100321.0,0.0,22.9,56.14,100281.0,0.0514,0.0,0.0,0.0,0.0,0.0,2.3593833528383397,1.1981246744226428,0.0,16.75881035411528
1731.79092,23.69,49.77,100383.0,0.0032,23.19,53.2,100393.0,0.0,22.94,50.77,100377.0,0.0,23.4,47.1,100362.0,0.0,24.15,51.45,100280.0,0.0,23.45,61.82,100337,0.0,23.72,50.56,100346.0,0.0143,22.89,51.37,100320.0,0.0064,22.89,56.13,100277.0,0.0578,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,4.73721355629492,2.127413573823563,18.79435632086408
1772.39608,23.68,49.8,100384.0,0.0032,23.2,53.18,100392.0,0.0,22.94,50.82,100376.0,0.0,23.4,47.04,100360.0,0.0,24.14,51.33,100284.0,0.0,23.45,61.82,100334,0.0,23.71,50.54,100349.0,0.0036,22.89,51.23,100318.0,0.0193,22.89,56.15,100278.0,0.0674,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,1.1981246744226428,6.379798502421708,21.82703950888457
1782.51194,23.67,49.73,100377.0,0.0,23.2,53.11,100394.0,0.0,22.94,50.74,100382.0,0.0,23.4,47.08,100362.0,0.0,24.14,51.43,100288.0,0.0,23.45,61.83,100335,0.0106,23.71,50.5,100348.0,0.0072,22.89,51.46,100319.0,0.0289,22.89,56.18,100277.0,0.0706,0.0,0.0,0.0,0.0,0.0,3.5171239793415854,2.39251040221914,9.513790487640803,22.832475603925868
1792.62781,23.67,49.76,100379.0,0.0032,23.2,53.09,100389.0,0.0,22.94,50.77,100378.0,0.0,23.4,47.15,100361.0,0.0,24.14,51.43,100288.0,0.0,23.45,61.82,100333,0.0106,23.72,50.54,100349.0,0.0072,22.89,51.47,100320.0,0.0353,22.89,56.17,100276.0,0.0738,1.0651846706032189,0.0,0.0,0.0,0.0,3.5171239793415854,2.39251040221914,11.588803722576683,23.83520094363468
1802.74276,23.66,49.76,100376.0,0.0032,23.19,53.3,100388.0,0.0,22.94,50.72,100376.0,0.0,23.4,46.95,100360.0,0.0,24.12,51.42,100280.0,0.0,23.45,61.85,100335,0.0106,23.71,50.43,100346.0,0.0108,22.89,51.21,100319.0,0.0385,22.89,56.12,100272.0,0.077,1.0651846706032189,0.0,0.0,0.0,0.0,3.5171239793415854,3.583174658127056,12.622051172403962,24.835226475950076
1812.85877,23.66,49.83,100377.0,0.0032,23.2,53.2,100390.0,0.0,22.94,50.79,100376.0,0.0,23.39,46.93,100356.0,0.0,24.11,51.47,100283.0,0.0,23.45,61.83,100329,0.0071,23.72,50.52,100346.0,0.0215,22.89,51.3,100313.0,0.0449,22.89,56.19,100274.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,2.3593833528383397,7.100294349917438,14.680085860093538,25.832563089936418
1822.97601,23.66,49.82,100379.0,0.0032,23.19,53.21,100387.0,0.0,22.94,50.75,100376.0,0.0,23.39,47.44,100360.0,0.0,24.11,51.34,100282.0,0.0,23.45,61.81,100331,0.0071,23.71,50.44,100348.0,0.0108,22.89,50.9,100318.0,0.0481,22.89,56.11,100276.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,2.3593833528383397,3.583174658127056,15.704896157176725,25.832563089936418
1833.09192,23.66,49.52,100384.0,0.0032,23.2,53.14,100389.0,0.0,22.94,50.77,100374.0,0.0,23.39,47.04,100355.0,0.0,24.1,51.32,100284.0,0.0,23.45,61.78,100328,0.0071,23.72,50.53,100342.0,0.0108,22.89,50.97,100317.0,0.0514,22.89,56.16,100273.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,2.3593833528383397,3.583174658127056,16.75881035411528,25.832563089936418
1843.20688,23.65,49.84,100378.0,0.0032,23.19,53.2,100391.0,0.0,22.94,50.85,100377.0,0.0,23.38,47.07,100358.0,0.0,24.09,51.37,100284.0,0.0,23.45,61.86,100333,0.0,23.72,50.47,100350.0,0.0143,22.89,51.31,100319.0,0.0546,22.89,56.09,100276.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,4.73721355629492,17.777966533593816,25.832563089936418
1853.32298,23.65,49.96,100380.0,0.0032,23.19,53.27,100391.0,0.0,22.94,50.81,100378.0,0.0,23.38,47.11,100359.0,0.0,24.08,51.39,100284.0,0.0,23.45,61.88,100331,0.0106,23.71,50.55,100351.0,0.0143,22.89,51.74,100323.0,0.0578,22.89,56.15,100278.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,3.5171239793415854,4.73721355629492,18.79435632086408,25.832563089936418
1863.43908,23.64,49.84,100378.0,0.0032,23.19,53.27,100390.0,0.0,22.94,50.84,100381.0,0.0,23.38,47.28,100359.0,0.0,24.07,51.49,100283.0,0.0,23.45,61.85,100334,0.0,23.72,50.56,100350.0,0.0143,22.89,51.38,100321.0,0.061,22.89,56.12,100274.0,0.077,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,4.73721355629492,19.807990964280673,24.835226475950076
1873.55508,23.64,49.76,100381.0,0.0032,23.19,53.2,100390.0,0.0,22.94,50.81,100375.0,0.0,23.38,47.18,100359.0,0.0,24.07,51.35,100280.0,0.0,23.45,61.84,100333,0.0,23.72,50.61,100349.0,0.025,22.89,51.12,100320.0,0.0642,22.89,56.12,100274.0,0.077,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,8.24372759856631,20.818881651298533,24.835226475950076
1883.66994,23.64,49.97,100383.0,0.0032,23.19,53.23,100390.0,0.0,22.94,50.97,100377.0,0.0,23.38,47.04,100358.0,0.0,24.07,51.35,100282.0,0.0,23.45,61.83,100332,0.0,23.71,50.53,100345.0,0.0179,22.88,51.44,100316.0,0.0642,22.89,56.15,100275.0,0.077,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,5.920589038928916,20.818881651298533,24.835226475950076
1893.78595,23.63,49.85,100378.0,0.0032,23.19,53.29,100390.0,0.0,22.94,50.82,100376.0,0.0,23.37,47.06,100355.0,0.0,24.06,51.38,100282.0,0.0,23.45,61.86,100332,0.0071,23.71,50.57,100347.0,0.025,22.89,51.4,100316.0,0.0642,22.89,56.17,100273.0,0.077,1.0651846706032189,0.0,0.0,0.0,0.0,2.3593833528383397,8.24372759856631,20.818881651298533,24.835226475950076
1903.90205,23.63,49.8,100377.0,0.0032,23.19,53.12,100393.0,0.0,22.94,50.91,100372.0,0.0,23.37,46.86,100357.0,0.0,24.05,51.34,100281.0,0.0,23.45,61.82,100333,0.0,23.71,50.51,100346.0,0.0179,22.88,51.22,100319.0,0.0642,22.89,56.15,100278.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,5.920589038928916,20.818881651298533,25.832563089936418
1914.01815,23.63,49.72,100376.0,0.0,23.18,53.28,100388.0,0.0,22.94,50.85,100378.0,0.0,23.37,47.18,100362.0,0.0,24.04,51.33,100282.0,0.0,23.45,61.85,100337,0.0106,23.71,50.58,100349.0,0.025,22.88,51.02,100319.0,0.0642,22.89,56.19,100273.0,0.0802,0.0,0.0,0.0,0.0,0.0,3.5171239793415854,8.24372759856631,20.818881651298533,25.832563089936418
1924.1332,23.62,49.91,100375.0,0.0,23.18,53.16,100388.0,0.0,22.94,50.82,100378.0,0.0,23.37,47.07,100358.0,0.0,24.04,51.36,100278.0,0.0,23.45,61.86,100331,0.0,23.72,50.44,100343.0,0.0179,22.88,51.5,100318.0,0.0674,22.89,56.19,100270.0,0.0802,0.0,0.0,0.0,0.0,0.0,0.0,5.920589038928916,21.82703950888457,25.832563089936418
1934.24892,23.63,49.81,100379.0,0.0032,23.18,53.26,100387.0,0.0,22.93,50.9,100376.0,0.0,23.36,47.08,100357.0,0.0,24.03,51.24,100278.0,0.0,23.45,61.85,100326,0.0071,23.72,50.52,100343.0,0.0179,22.88,51.4,100315.0,0.0674,22.88,56.17,100269.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,2.3593833528383397,5.920589038928916,21.82703950888457,25.832563089936418
1944.36607,23.62,49.88,100377.0,0.0,23.19,53.08,100388.0,0.0,22.94,50.84,100373.0,0.0,23.36,47.17,100357.0,0.0,24.02,51.33,100276.0,0.0,23.45,61.85,100327,0.0,23.72,50.5,100347.0,0.0179,22.88,51.34,100315.0,0.0674,22.88,56.16,100266.0,0.0802,0.0,0.0,0.0,0.0,0.0,0.0,5.920589038928916,21.82703950888457,25.832563089936418
1954.48188,23.62,49.84,100379.0,0.0032,23.18,53.11,100386.0,0.0,22.93,50.76,100368.0,0.0,23.36,47.18,100355.0,0.0,24.02,51.39,100278.0,0.0,23.45,61.86,100328,0.0,23.72,50.51,100346.0,0.025,22.88,51.63,100314.0,0.0674,22.89,56.18,100271.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,8.24372759856631,21.82703950888457,25.832563089936418
1964.59712,23.62,49.77,100376.0,0.0032,23.19,53.25,100390.0,0.0,22.93,50.81,100373.0,0.0,23.36,47.24,100358.0,0.0,24.02,51.44,100280.0,0.0,23.45,61.83,100331,0.0,23.72,50.54,100345.0,0.0179,22.88,51.36,100315.0,0.0706,22.89,56.16,100271.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,5.920589038928916,22.832475603925868,25.832563089936418
1974.71313,23.61,49.86,100380.0,0.0032,23.18,53.25,100386.0,0.0,22.94,50.84,100375.0,0.0,23.36,47.05,100357.0,0.0,24.01,51.31,100281.0,0.0,23.45,61.86,100331,0.0,23.71,50.5,100342.0,0.025,22.88,51.21,100315.0,0.0706,22.88,56.17,100273.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,8.24372759856631,22.832475603925868,25.832563089936418
1984.82894,23.61,49.73,100383.0,0.0032,23.18,53.27,100391.0,0.0,22.94,50.92,100372.0,0.0,23.36,46.81,100355.0,0.0,24.01,51.4,100281.0,0.0,23.45,61.85,100330,0.0,23.71,50.51,100345.0,0.025,22.88,51.39,100316.0,0.0706,22.89,56.14,100274.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,8.24372759856631,22.832475603925868,25.832563089936418
1994.94504,23.61,49.92,100377.0,0.0032,23.19,53.32,100391.0,0.0,22.94,50.85,100374.0,0.0,23.35,47.11,100358.0,0.0,24.0,51.36,100281.0,0.0,23.44,61.84,100330,0.0,23.71,50.51,100347.0,0.025,22.87,51.56,100320.0,0.0738,22.89,56.12,100275.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,8.24372759856631,23.83520094363468,25.832563089936418
2005.06091,23.61,49.75,100377.0,0.0032,23.18,53.22,100390.0,0.0,22.94,50.79,100372.0,0.0,23.35,47.05,100360.0,0.0,23.99,51.26,100280.0,0.0,23.44,61.82,100330,0.0,23.71,50.46,100345.0,0.0179,22.88,51.22,100320.0,0.0738,22.88,56.18,100272.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,5.920589038928916,23.83520094363468,25.832563089936418
2015.17605,23.6,49.71,100374.0,0.0,23.18,53.21,100389.0,0.0,22.93,50.83,100375.0,0.0,23.35,47.19,100356.0,0.0,23.99,51.37,100280.0,0.0,23.45,61.87,100332,0.0106,23.71,50.56,100343.0,0.025,22.88,51.4,100316.0,0.0738,22.88,56.13,100266.0,0.0802,0.0,0.0,0.0,0.0,0.0,3.5171239793415854,8.24372759856631,23.83520094363468,25.832563089936418
2025.29215,23.6,50.07,100377.0,0.0032,23.18,53.27,100387.0,0.0,22.93,50.86,100371.0,0.0,23.35,47.22,100354.0,0.0,23.98,51.34,100275.0,0.0,23.44,61.89,100329,0.0,23.71,50.47,100344.0,0.025,22.88,51.42,100317.0,0.077,22.89,56.14,100266.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,8.24372759856631,24.835226475950076,25.832563089936418
2035.40802,23.59,49.76,100376.0,0.0032,23.18,53.16,100387.0,0.0,22.93,50.84,100373.0,0.0,23.34,47.22,100356.0,0.0,23.98,51.31,100277.0,0.0,23.44,61.88,100328,0.0,23.71,50.48,100341.0,0.0179,22.87,51.08,100311.0,0.077,22.88,56.14,100266.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,5.920589038928916,24.835226475950076,25.832563089936418
2045.52412,23.6,49.6,100383.0,0.0032,23.18,53.3,100387.0,0.0,22.94,50.81,100370.0,0.0,23.34,47.12,100352.0,0.0,23.97,51.47,100276.0,0.0,23.45,61.85,100329,0.0,23.71,50.62,100342.0,0.0179,22.88,51.42,100316.0,0.077,22.89,56.17,100269.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,5.920589038928916,24.835226475950076,25.832563089936418
2055.64022,23.59,49.71,100378.0,0.0032,23.18,53.17,100386.0,0.0,22.93,50.77,100374.0,0.0,23.34,47.16,100353.0,0.0,23.97,51.51,100275.0,0.0,23.45,61.85,100327,0.0,23.71,50.47,100344.0,0.0179,22.88,51.59,100313.0,0.077,22.89,56.22,100267.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,5.920589038928916,24.835226475950076,25.832563089936418
2065.75584,23.58,49.79,100377.0,0.0032,23.18,53.19,100388.0,0.0,22.93,50.83,100371.0,0.0,23.34,47.26,100355.0,0.0,23.96,51.4,100276.0,0.0,23.45,61.92,100329,0.0,23.71,50.56,100347.0,0.0179,22.87,51.44,100318.0,0.0802,22.88,56.18,100270.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,0.0,5.920589038928916,25.832563089936418,25.832563089936418
2075.87194,23.58,49.83,100380.0,0.0032,23.18,53.28,100386.0,0.0,22.93,50.84,100376.0,0.0,23.34,47.2,100353.0,0.0,23.95,51.43,100274.0,0.0,23.44,61.85,100329,0.0106,23.71,50.51,100343.0,0.0179,22.88,51.32,100316.0,0.0802,22.88,56.15,100268.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,3.5171239793415854,5.920589038928916,25.832563089936418,25.832563089936418
2085.98804,23.58,49.92,100378.0,0.0032,23.18,53.1,100389.0,0.0,22.93,50.93,100371.0,0.0,23.34,47.33,100356.0,0.0,23.95,51.41,100280.0,0.0,23.45,61.84,100327,0.0106,23.71,50.54,100342.0,0.0286,22.87,51.69,100314.0,0.0802,22.88,56.14,100272.0,0.0802,1.0651846706032189,0.0,0.0,0.0,0.0,3.5171239793415854,9.416244381459533,25.832563089936418,25.832563089936418
2096.10319,23.57,49.87,100376.0,0.0032,23.18,53.22,100394.0,0.0,22.93,50.89,100375.0,0.0,23.33,47.29,100356.0,0.0,23.94,51.34,100278.0,0.0032,23.44,61.85,100330,0.0036,23.71,50.55,100349.0,0.0286,22.87,51.09,100321.0,0.0802,22.88,56.17,100274.0,0.0802,1.0651846706032189,0.0,0.0,0.0,1.0651846706032189,1.1981246744226428,9.416244381459533,25.832563089936418,25.832563089936418
2106.21929,23.57,49.98,100373.0,0.0032,23.17,53.18,100384.0,0.0,22.93,50.87,100377.0,0.0,23.34,47.06,100356.0,0.0,23.94,51.48,100276.0,0.0032,23.45,61.85,100335,0.0141,23.71,50.5,100345.0,0.0286,22.87,51.39,100316.0,0.0802,22.88,56.16,100269.0,0.0802,1.0651846706032189,0.0,0.0,0.0,1.0651846706032189,4.6713625167451704,9.416244381459533,25.832563089936418,25.832563089936418
2116.33515,23.57,49.85,100370.0,0.0032,23.18,53.29,100389.0,0.0,22.93,50.89,100372.0,0.0032,23.33,47.01,100353.0,0.0,23.93,51.4,100275.0,0.0064,23.45,61.87,100330,0.0141,23.71,50.53,100344.0,0.0286,22.87,51.56,100318.0,0.0802,22.88,56.19,100269.0,0.0802,1.0651846706032189,0.0,1.0651846706032189,0.0,2.127413573823563,4.6713625167451704,9.416244381459533,25.832563089936418,25.832563089936418
2126.45101,23.57,49.47,100374.0,0.0032,23.18,53.33,100387.0,0.0,22.94,50.84,100371.0,0.0064,23.33,47.37,100352.0,0.0,23.93,51.27,100273.0,0.0096,23.45,61.9,100327,0.0036,23.71,50.54,100345.0,0.025,22.87,51.47,100314.0,0.0802,22.88,56.23,100271.0,0.0835,1.0651846706032189,0.0,2.127413573823563,0.0,3.1866989954970557,1.1981246744226428,8.24372759856631,25.832563089936418,26.858261660023775
2136.56687,23.56,49.78,100377.0,0.0032,23.17,53.22,100382.0,0.0,22.93,50.87,100375.0,0.0096,23.33,46.97,100355.0,0.0,23.93,51.49,100277.0,0.0128,23.45,61.82,100327,0.0071,23.71,50.57,100339.0,0.0215,22.87,51.32,100312.0,0.0802,22.88,56.13,100267.0,0.0835,1.0651846706032189,0.0,3.1866989954970557,0.0,4.243053153464776,2.3593833528383397,7.100294349917438,25.832563089936418,26.858261660023775
2146.68202,23.56,49.71,100376.0,0.0064,23.17,53.25,100387.0,0.0,22.93,50.79,100369.0,0.0128,23.32,47.27,100350.0,0.0032,23.92,51.57,100275.0,0.016,23.45,61.89,100328,0.0071,23.71,50.54,100342.0,0.0215,22.87,52.01,100314.0,0.0802,22.88,56.13,100265.0,0.0802,2.127413573823563,0.0,4.243053153464776,1.0651846706032189,5.296488198042602,2.3593833528383397,7.100294349917438,25.832563089936418,25.832563089936418
2156.79788,23.55,49.93,100375.0,0.0096,23.17,53.2,100386.0,0.0,22.94,50.93,100372.0,0.016,23.32,47.17,100350.0,0.0064,23.92,51.44,100272.0,0.0193,23.45,61.92,100327,0.0071,23.71,50.51,100340.0,0.0286,22.88,51.39,100315.0,0.0802,22.88,56.22,100267.0,0.0802,3.1866989954970557,0.0,5.296488198042602,2.127413573823563,6.379798502421708,2.3593833528383397,9.416244381459533,25.832563089936418,25.832563089936418
2166.91493,23.56,49.96,100378.0,0.0128,23.17,53.23,100384.0,0.0,22.93,50.81,100372.0,0.0193,23.32,47.02,100349.0,0.0096,23.91,51.31,100275.0,0.0193,23.44,61.85,100329,0.0141,23.71,50.55,100340.0,0.0286,22.87,51.31,100313.0,0.0802,22.88,56.17,100267.0,0.0835,4.243053153464776,0.0,6.379798502421708,3.1866989954970557,6.379798502421708,4.6713625167451704,9.416244381459533,25.832563089936418,26.858261660023775
2177.03104,23.55,49.88,100378.0,0.016,23.17,53.21,100386.0,0.0,22.93,50.91,100371.0,0.0193,23.32,47.35,100355.0,0.0128,23.9,51.34,100273.0,0.0225,23.44,61.88,100327,0.0141,23.71,50.47,100341.0,0.0286,22.87,51.49,100313.0,0.0802,22.88,56.16,100269.0,0.0835,5.296488198042602,0.0,6.379798502421708,4.243053153464776,7.427341227125941,4.6713625167451704,9.416244381459533,25.832563089936418,26.858261660023775
2187.14618,23.55,49.85,100374.0,0.0193,23.17,53.23,100387.0,0.0,22.93,50.93,100370.0,0.0225,23.32,47.29,100355.0,0.0128,23.89,51.41,100275.0,0.0225,23.44,61.85,100330,0.0071,23.71,50.58,100344.0,0.0215,22.87,51.05,100315.0,0.0802,22.88,56.21,100267.0,0.0835,6.379798502421708,0.0,7.427341227125941,4.243053153464776,7.427341227125941,2.3593833528383397,7.100294349917438,25.832563089936418,26.858261660023775
2197.26181,23.54,49.72,100372.0,0.0225,23.17,53.18,100388.0,0.0,22.93,50.87,100374.0,0.0257,23.31,47.28,100356.0,0.016,23.89,51.4,100276.0,0.0225,23.44,61.87,100329,0.0176,23.71,50.64,100347.0,0.0215,22.86,51.16,100312.0,0.0802,22.88,56.2,100271.0,0.0835,7.427341227125941,0.0,8.472001261269007,5.296488198042602,7.427341227125941,5.822114831434818,7.100294349917438,25.832563089936418,26.858261660023775
2207.37791,23.54,49.62,100371.0,0.0257,23.17,53.13,100387.0,0.0,22.93,50.87,100374.0,0.0257,23.32,47.17,100354.0,0.0193,23.88,51.37,100273.0,0.0257,23.44,61.85,100331,0.0176,23.71,50.55,100345.0,0.0215,22.87,51.28,100314.0,0.0802,22.88,56.19,100266.0,0.0835,8.472001261269007,0.0,8.472001261269007,6.379798502421708,8.472001261269007,5.822114831434818,7.100294349917438,25.832563089936418,26.858261660023775
2217.49401,23.54,49.69,100374.0,0.0289,23.17,53.23,100382.0,0.0,22.93,50.99,100368.0,0.0289,23.31,47.01,100350.0,0.0193,23.88,51.24,100270.0,0.0257,23.45,61.85,100325,0.0176,23.71,50.52,100338.0,0.0215,22.87,51.63,100312.0,0.0802,22.88,56.18,100265.0,0.0835,9.513790487640803,0.0,9.513790487640803,6.379798502421708,8.472001261269007,5.822114831434818,7.100294349917438,25.832563089936418,26.858261660023775
2247.93314,23.53,49.9,100370.0,0.0353,23.17,53.25,100385.0,0.0,22.93,50.83,100370.0,0.0321,23.31,47.15,100349.0,0.0225,23.87,51.55,100269.0,0.0257,23.44,61.89,100322,0.0176,23.71,50.54,100341.0,0.0286,22.87,51.88,100311.0,0.0802,22.88,56.16,100268.0,0.0835,11.588803722576683,0.0,10.552720723811158,7.427341227125941,8.472001261269007,5.822114831434818,9.416244381459533,25.832563089936418,26.858261660023775
2258.0502,23.53,50.06,100376.0,0.0385,23.17,53.23,100389.0,0.0032,22.93,50.86,100372.0,0.0353,23.31,47.35,100356.0,0.0257,23.87,51.33,100279.0,0.0289,23.45,61.91,100326,0.0176,23.71,50.53,100344.0,0.0215,22.87,51.63,100312.0,0.0802,22.88,56.18,100269.0,0.0835,12.622051172403962,1.0651846706032189,11.588803722576683,8.472001261269007,9.513790487640803,5.822114831434818,7.100294349917438,25.832563089936418,26.858261660023775
2268.16511,23.53,49.92,100376.0,0.0385,23.17,53.3,100389.0,0.0032,22.93,50.91,100372.0,0.0385,23.31,47.1,100353.0,0.0257,23.87,51.37,100272.0,0.0289,23.45,61.86,100328,0.0106,23.71,50.52,100346.0,0.0215,22.87,51.64,100317.0,0.0802,22.88,56.13,100270.0,0.0835,12.622051172403962,1.0651846706032189,12.622051172403962,8.472001261269007,9.513790487640803,3.5171239793415854,7.100294349917438,25.832563089936418,26.858261660023775
2278.28097,23.53,49.73,100376.0,0.0417,23.16,53.18,100384.0,0.0064,22.93,50.85,100371.0,0.0385,23.31,47.41,100348.0,0.0289,23.86,51.45,100266.0,0.0289,23.45,61.91,100331,0.0141,23.71,50.52,100341.0,0.0215,22.87,51.33,100313.0,0.0802,22.88,56.19,100264.0,0.0835,13.652474697869069,2.127413573823563,12.622051172403962,9.513790487640803,9.513790487640803,4.6713625167451704,7.100294349917438,25.832563089936418,26.858261660023775
2288.39683,23.52,49.86,100374.0,0.0417,23.17,53.23,100379.0,0.0096,22.93,50.89,100366.0,0.0417,23.31,47.45,100352.0,0.0289,23.86,51.45,100271.0,0.0321,23.44,61.88,100321,0.0141,23.71,50.6,100337.0,0.0215,22.87,50.91,100308.0,0.0802,22.88,56.14,100262.0,0.0835,13.652474697869069,3.1866989954970557,13.652474697869069,9.513790487640803,10.552720723811158,4.6713625167451704,7.100294349917438,25.832563089936418,26.858261660023775
